,0
430,aforesaid
431,aforethought
432,afoul
433,afraid
434,african
435,afrikaans
436,afrikaner
437,aft
438,after
439,aftermost
440,aftershafted
441,agamic
442,agamogenetic
443,agamous
444,agape
445,agaze
446,aged
447,ageing
448,ageless
449,agelong
450,agential
451,agglomerate
452,agglomerated
453,agglomerative
454,agglutinate
455,agglutinative
456,aggravated
457,aggravating
458,aggregate
459,aggregated
460,aggregative
461,aggressive
462,aghast
463,agile
464,aging
465,agitated
466,agitating
467,agitative
468,agleam
469,aglitter
470,aglow
471,agnate
472,agnatic
473,agnostic
474,agnostical
475,ago
476,agog
477,agonadal
478,agonal
479,agone
480,agonised
481,agonising
482,agonistic
483,agonistical
484,agonized
485,agonizing
486,agoraphobic
487,agranulocytic
488,agraphic
489,agrarian
490,agreeable
491,agreed
492,agrestic
493,agricultural
494,agrobiologic
495,agrobiological
496,agrologic
497,agrological
498,agronomic
499,agronomical
500,aground
501,agrypnotic
502,aguish
503,ahead
504,ahistorical
505,ahorse
506,ahorseback
507,aided
508,ailing
509,aimless
510,ain
511,airborne
512,aired
513,airheaded
514,airless
515,airlike
516,airsick
517,airtight
518,airworthy
519,airy
520,ajar
521,akimbo
522,akin
523,alabaster
524,alabastrine
525,alacritous
526,alar
527,alarmed
528,alarming
529,alary
530,alaskan
531,alate
532,alated
533,albanian
534,albescent
535,albigensian
536,albinal
537,albinic
538,albinistic
539,albinotic
540,albitic
541,albuminous
542,albuminuric
543,alcalescent
544,alchemic
545,alchemical
546,alchemistic
547,alchemistical
548,alcoholic
549,aldehydic
550,aldermanic
551,aldermanly
552,aleatory
553,alert
554,aleuronic
555,aleutian
556,alexandrian
557,alexic
558,alfresco
559,algal
560,algebraic
561,algebraical
562,algerian
563,algid
564,algoid
565,algolagnic
566,algometric
567,algometrical
568,algonkian
569,algonquian
570,algonquin
571,algophobic
572,algorithmic
573,alien
574,alienable
575,alienated
576,alienating
577,aliform
578,alight
579,aligned
580,aligning
581,alike
582,alimental
583,alimentary
584,alimentative
585,aliphatic
586,aliquot
587,alive
588,alkahestic
589,alkalescent
590,alkalic
591,alkaline
592,alkaloidal
593,alkalotic
594,alkylic
595,all
596,allantoic
597,allantoid
598,allargando
599,alleged
600,allegiant
601,allegoric
602,allegorical
603,allegretto
604,allegro
605,allelic
606,allelomorphic
607,allergenic
608,allergic
609,alleviated
610,alleviative
611,alleviatory
612,alliaceous
613,allied
614,alligatored
615,alliterative
616,allocable
617,allocatable
618,allochronic
619,allochthonous
620,allogamous
621,allogeneic
622,allographic
623,allomerous
624,allometric
625,allomorphic
626,allopathic
627,allopatric
628,allophonic
629,allotropic
630,allotropical
631,allotted
632,allover
633,allowable
634,alloyed
635,alluring
636,allusive
637,alluvial
638,allylic
639,almighty
640,alone
641,aloof
642,alopecic
643,alpestrine
644,alpha
645,alphabetic
646,alphabetical
647,alphabetised
648,alphabetized
649,alphameric
650,alphamerical
651,alphanumeric
652,alphanumerical
653,alpine
654,alright
655,alsatian
656,altaic
657,alterable
658,alterative
659,altered
660,alternate
661,alternating
662,alternative
663,altissimo
664,altitudinal
665,altitudinous
666,alto
667,altricial
668,altruistic
669,alular
670,aluminiferous
671,aluminous
672,alveolar
673,alveolate
674,alvine
675,amalgamate
676,amalgamated
677,amalgamative
678,amaranthine
679,amateur
680,amateurish
681,amative
682,amatory
683,amaurotic
684,amazed
685,amazing
686,ambagious
687,ambassadorial
688,amber
689,ambidextrous
690,ambient
691,ambiguous
692,ambitionless
693,ambitious
694,ambivalent
695,ambiversive
696,amblyopic
697,ambrosial
698,ambrosian
699,ambulacral
700,ambulant
701,ambulatory
702,ameban
703,amebic
704,ameboid
705,amebous
706,ameliorating
707,ameliorative
708,amelioratory
709,amenable
710,amendable
711,amendatory
712,amended
713,amenorrheal
714,amenorrheic
715,amenorrhoeal
716,amenorrhoeic
717,amentaceous
718,amentiferous
719,amerciable
720,american
721,amerind
722,amerindic
723,ametabolic
724,ametabolous
725,amethyst
726,amethystine
727,ametropic
728,amharic
729,amiable
730,amicable
731,amidship
732,aminic
733,amino
734,amiss
735,amitotic
736,ammino
737,ammoniac
738,ammoniacal
739,ammoniated
740,ammonitic
741,amnesiac
742,amnesic
743,amnestic
744,amnic
745,amnionic
746,amniotic
747,amoeban
748,amoebic
749,amoeboid
750,amoebous
751,amok
752,amoristic
753,amorous
754,amorphous
755,amort
756,amphibian
757,amphibiotic
758,amphibious
759,amphiprostylar
760,amphiprostyle
761,amphiprotic
762,amphistylar
763,amphitheatric
764,amphitheatrical
765,amphitropous
766,amphoric
767,amphoteric
768,ample
769,ampullar
770,ampullary
771,amuck
772,amused
773,amusing
774,amusive
775,amygdaliform
776,amygdaline
777,amygdaloid
778,amygdaloidal
779,amylaceous
780,amyloid
781,amyloidal
782,amylolytic
783,anabatic
784,anabiotic
785,anabolic
786,anachronic
787,anachronistic
788,anachronous
789,anaclinal
790,anaclitic
791,anacoluthic
792,anadromous
793,anaemic
794,anaerobic
795,anaerobiotic
796,anaesthetic
797,anaglyphic
798,anaglyphical
799,anaglyptic
800,anaglyptical
801,anagogic
802,anagogical
803,anagrammatic
804,anagrammatical
805,anal
806,analeptic
807,analgesic
808,analgetic
809,analog
810,analogical
811,analogous
812,analogue
813,analphabetic
814,analytic
815,analytical
816,analyzable
817,analyzed
818,anamnestic
819,anamorphic
820,anapaestic
821,anapestic
822,anaphasic
823,anaphoric
824,anaphrodisiac
825,anaphylactic
826,anaplastic
827,anarchic
828,anarchical
829,anarchistic
830,anasarcous
831,anastigmatic
832,anastomotic
833,anatomic
834,anatomical
835,anatropous
836,ancestral
837,anchoritic
838,ancient
839,ancillary
840,andalusian
841,andante
842,andantino
843,andean
844,andorran
845,androgenetic
846,androgenic
847,androgenous
848,androgynous
849,ane
850,anecdotal
851,anecdotic
852,anecdotical
853,anechoic
854,anemic
855,anemographic
856,anemometric
857,anemometrical
858,anemophilous
859,anencephalic
860,anencephalous
861,aneroid
862,anesthetic
863,anestric
864,anestrous
865,aneuploid
866,aneurismal
867,aneurismatic
868,aneurysmal
869,aneurysmatic
870,anfractuous
871,angelic
872,angelical
873,angered
874,anginal
875,anginose
876,anginous
877,angiocarpic
878,angiocarpous
879,angiomatous
880,angiospermous
881,angled
882,anglican
883,anglophilic
884,anglophobic
885,angolan
886,angry
887,anguillan
888,anguine
889,anguished
890,angular
891,angulate
892,anhydrous
893,anicteric
894,anile
895,animal
896,animalistic
897,animate
898,animated
899,animating
900,animatistic
901,animist
902,animistic
903,anionic
904,aniseikonic
905,anisogametic
906,anisogamic
907,anisogamous
908,anisometric
909,anisometropic
910,anisotropic
911,ankylotic
912,annalistic
913,annelid
914,annelidan
915,annexal
916,annexational
917,annihilated
918,annihilating
919,annihilative
920,announced
921,annoyed
922,annoying
923,annual
924,annular
925,annulate
926,annulated
927,annunciatory
928,anodal
929,anodic
930,anodyne
931,anoestrous
932,anomalous
933,anomic
934,anonymous
935,anoperineal
936,anopheline
937,anorectal
938,anorectic
939,anorexic
940,anorexigenic
941,anorthic
942,anorthitic
943,anosmatic
944,anosmic
945,another
946,anoxemic
947,anoxic
948,anserine
949,answerable
950,answering
951,antacid
952,antagonistic
953,antarctic
954,antebellum
955,antecedent
956,antecubital
957,antediluvial
958,antediluvian
959,antemeridian
960,antemortem
961,antenatal
962,antennal
963,antennary
964,antenuptial
965,antepartum
966,antepenultimate
967,anterior
968,anterograde
969,anthelminthic
970,anthelmintic
971,antheral
972,antheridial
973,anthophagous
974,anthophilous
975,anthracitic
976,anthropic
977,anthropical
978,anthropocentric
979,anthropogenetic
980,anthropogenic
981,anthropoid
982,anthropoidal
983,anthropological
984,anthropometric
985,anthropometrical
986,anthropomorphic
987,anthropomorphous
988,anthropophagous
989,anti
990,antiadrenergic
991,antiaircraft
992,antiapartheid
993,antiauthoritarian
994,antibacterial
995,antibiotic
996,antiblack
997,antic
998,anticancer
999,anticholinergic
1000,anticipant
1001,anticipated
1002,anticipative
1003,anticipatory
1004,anticlimactic
1005,anticlimactical
1006,anticlinal
1007,anticlockwise
1008,anticoagulative
1009,anticyclonic
1010,antidotal
1011,antidromic
1012,antiferromagnetic
1013,antifertility
1014,antifungal
1015,antigenic
1016,antiguan
1017,antiheretical
1018,antiknock
1019,antiknocking
1020,antimagnetic
1021,antimicrobial
1022,antimicrobic
1023,antimonial
1024,antimonic
1025,antimonious
1026,antimonopoly
1027,antineoplastic
1028,antinomian
1029,antiparallel
1030,antipathetic
1031,antipathetical
1032,antipersonnel
1033,antiphlogistic
1034,antiphonal
1035,antiphonary
1036,antipodal
1037,antipodean
1038,antipollution
1039,antipyretic
1040,antiquarian
1041,antiquated
1042,antique
1043,antisatellite
1044,antisemitic
1045,antiseptic
1046,antisocial
1047,antistrophic
1048,antisubmarine
1049,antitank
1050,antithetic
1051,antithetical
1052,antithyroid
1053,antitoxic
1054,antitrust
1055,antitumor
1056,antitumour
1057,antitypic
1058,antitypical
1059,antiviral
1060,antlered
1061,antonymous
1062,antrorse
1063,antsy
1064,anuran
1065,anuretic
1066,anuric
1067,anurous
1068,anxiolytic
1069,anxious
1070,any
1071,aoristic
1072,aortal
1073,aortic
1074,apart
1075,apathetic
1076,apelike
1077,aperient
1078,aperiodic
1079,apetalous
1080,aphaeretic
1081,aphakic
1082,aphanitic
1083,aphasic
1084,apheretic
1085,aphetic
1086,aphonic
1087,aphoristic
1088,aphotic
1089,aphrodisiac
1090,aphrodisiacal
1091,aphyllous
1092,apian
1093,apiarian
1094,apical
1095,apiculate
1096,apicultural
1097,apish
1098,apivorous
1099,aplacental
1100,aplanatic
1101,aplitic
1102,apneic
1103,apnoeic
1104,apocalyptic
1105,apocalyptical
1106,apocarpous
1107,apochromatic
1108,apocrine
1109,apocryphal
1110,apocynaceous
1111,apodal
1112,apodeictic
1113,apodictic
1114,apodous
1115,apogametic
1116,apogamic
1117,apogamous
1118,apogean
1119,apolitical
1120,apologetic
1121,apomictic
1122,apomictical
1123,aponeurotic
1124,apopemptic
1125,apophatic
1126,apophyseal
1127,apoplectic
1128,apoplectiform
1129,apoplectoid
1130,aposiopetic
1131,apostate
1132,apostolic
1133,apostolical
1134,apostrophic
1135,apothecial
1136,apothegmatic
1137,apothegmatical
1138,apotropaic
1139,appalachian
1140,appalled
1141,appalling
1142,appareled
1143,apparent
1144,apparitional
1145,appealable
1146,appealing
1147,appeasable
1148,appeasing
1149,appellant
1150,appellate
1151,appellative
1152,appendaged
1153,appendant
1154,appendicular
1155,apperceptive
1156,appetent
1157,appetising
1158,appetitive
1159,appetizing
1160,applaudable
1161,applicable
1162,applicative
1163,applicatory
1164,applied
1165,appointed
1166,appointive
1167,apportionable
1168,apportioned
1169,apposable
1170,apposite
1171,appositional
1172,appositive
1173,appraising
1174,appreciable
1175,appreciated
1176,appreciative
1177,apprehended
1178,apprehensible
1179,apprehensive
1180,apprenticed
1181,appressed
1182,approachable
1183,approaching
1184,approbative
1185,approbatory
1186,appropriable
1187,appropriate
1188,appropriative
1189,approved
1190,approving
1191,approximate
1192,approximative
1193,appurtenant
1194,apractic
1195,apraxic
1196,apropos
1197,apsidal
1198,apt
1199,apteral
1200,apterous
1201,aptitudinal
1202,aquacultural
1203,aquaphobic
1204,aquatic
1205,aqueous
1206,aquicultural
1207,aquiferous
1208,aquiline
1209,arabian
1210,arabic
1211,arable
1212,araceous
1213,arachnidian
1214,arachnoid
1215,aramaean
1216,aramaic
1217,aramean
1218,araneidal
1219,araneidan
1220,arawakan
1221,arbitrable
1222,arbitral
1223,arbitrary
1224,arbitrational
1225,arbitrative
1226,arboraceous
1227,arborary
1228,arboreal
1229,arboreous
1230,arborescent
1231,arboresque
1232,arborical
1233,arboriform
1234,arborous
1235,arcadian
1236,arcane
1237,arced
1238,arch
1239,archaean
1240,archaeologic
1241,archaeological
1242,archaeozoic
1243,archaic
1244,archaistic
1245,archangelic
1246,archangelical
1247,archdiocesan
1248,archducal
1249,archean
1250,arched
1251,archegonial
1252,archegoniate
1253,archeologic
1254,archeological
1255,archeozoic
1256,archepiscopal
1257,archesporial
1258,archetypal
1259,archetypical
1260,archidiaconal
1261,archiepiscopal
1262,arching
1263,archipelagic
1264,architectonic
1265,architectural
1266,archival
1267,archosaurian
1268,arciform
1269,arco
1270,arctic
1271,arcuate
1272,ardent
1273,arduous
1274,areal
1275,arenaceous
1276,arenicolous
1277,areolar
1278,areolate
1279,argent
1280,argentic
1281,argentiferous
1282,argentine
1283,argentinian
1284,argentous
1285,argillaceous
1286,argive
1287,arguable
1288,argumentative
1289,arid
1290,ariled
1291,arillate
1292,ariose
1293,aristocratic
1294,aristocratical
1295,aristotelean
1296,aristotelian
1297,aristotelic
1298,arithmetic
1299,arithmetical
1300,armed
1301,armenian
1302,armillary
1303,arminian
1304,armless
1305,armlike
1306,armored
1307,armorial
1308,armoured
1309,aroid
1310,aromatic
1311,aroused
1312,arranged
1313,arrant
1314,arrayed
1315,arresting
1316,arrhythmic
1317,arrhythmical
1318,arrogant
1319,arsenical
1320,arsenious
1321,artefactual
1322,arterial
1323,arteriolar
1324,arteriosclerotic
1325,arteriovenous
1326,artesian
1327,artful
1328,arthralgic
1329,arthritic
1330,arthromeric
1331,arthropodal
1332,arthropodan
1333,arthropodous
1334,arthrosporic
1335,arthrosporous
1336,arthurian
1337,articled
1338,articular
1339,articulary
1340,articulate
1341,articulated
1342,articulative
1343,articulatory
1344,artifactual
1345,artificial
1346,artiodactyl
1347,artiodactylous
1348,artistic
1349,artless
1350,arty
1351,arundinaceous
1352,aryan
1353,asat
1354,ascendable
1355,ascendant
1356,ascendent
1357,ascendible
1358,ascending
1359,ascensional
1360,ascensive
1361,ascertainable
1362,ascertained
1363,ascetic
1364,ascetical
1365,ascitic
1366,asclepiadaceous
1367,ascocarpous
1368,ascomycetous
1369,ascosporic
1370,ascosporous
1371,ascribable
1372,aseptic
1373,asexual
1374,ashamed
1375,ashen
1376,ashy
1377,asian
1378,asiatic
1379,asinine
1380,askance
1381,askant
1382,askew
1383,aslant
1384,asleep
1385,aslope
1386,asocial
1387,aspectual
1388,asphaltic
1389,aspheric
1390,aspherical
1391,asphyxiated
1392,asphyxiating
1393,aspirant
1394,aspiring
1395,asquint
1396,assailable
1397,assamese
1398,assassinated
1399,assaultive
1400,assentient
1401,assertable
1402,asserted
1403,asserting
1404,assertive
1405,assessable
1406,assiduous
1407,assignable
1408,assigned
1409,assimilable
1410,assimilating
1411,assimilative
1412,assimilatory
1413,assistant
1414,assisted
1415,assistive
1416,associable
1417,associate
1418,associational
1419,associative
1420,associatory
1421,assonant
1422,assorted
1423,assuasive
1424,assumed
1425,assuming
1426,assumptive
1427,assured
1428,assurgent
1429,assuring
1430,astatic
1431,asteriated
1432,asterisked
1433,asterismal
1434,asternal
1435,asteroid
1436,asteroidal
1437,asthenic
1438,asthmatic
1439,astigmatic
1440,astir
1441,astomatal
1442,astomatous
1443,astonied
1444,astonished
1445,astonishing
1446,astounded
1447,astounding
1448,astragalar
1449,astral
1450,astringent
1451,astrocytic
1452,astrological
1453,astronautic
1454,astronautical
1455,astronomic
1456,astronomical
1457,astrophysical
1458,astute
1459,astylar
1460,asunder
1461,asymmetric
1462,asymmetrical
1463,asymptomatic
1464,asymptotic
1465,asynchronous
1466,asyndetic
1467,asynergic
1468,atactic
1469,ataractic
1470,ataraxic
1471,atavistic
1472,ataxic
1473,ateleiotic
1474,atheist
1475,atheistic
1476,atheistical
1477,athenian
1478,atheromatic
1479,atheromatous
1480,atherosclerotic
1481,athirst
1482,athletic
1483,atilt
1484,atlantic
1485,atmospheric
1486,atmospherical
1487,atomic
1488,atomistic
1489,atomistical
1490,atonal
1491,atonalistic
1492,atonic
1493,atoxic
1494,atrabilious
1495,atrial
1496,atrioventricular
1497,atrip
1498,atrocious
1499,atrophic
1500,atrophied
1501,attachable
1502,attached
1503,attacking
1504,attainable
1505,attained
1506,attempted
1507,attendant
1508,attended
1509,attentional
1510,attentive
1511,attenuate
1512,attenuated
1513,attested
1514,attic
1515,attired
1516,attitudinal
1517,attractable
1518,attractive
1519,attributable
1520,attributive
1521,attrited
1522,attritional
1523,atypical
1524,auburn
1525,auctorial
1526,audacious
1527,audenesque
1528,audible
1529,audile
1530,audiometric
1531,audiovisual
1532,auditive
1533,auditory
1534,augean
1535,augitic
1536,augmentative
1537,augmented
1538,august
1539,augustan
1540,auld
1541,aural
1542,aureate
1543,auric
1544,auricular
1545,auriculate
1546,auriculated
1547,auriculoventricular
1548,auriferous
1549,auriform
1550,auroral
1551,aurorean
1552,aurous
1553,auscultatory
1554,auspicious
1555,austenitic
1556,austere
1557,austral
1558,australasian
1559,australian
1560,australopithecine
1561,austrian
1562,austronesian
1563,autacoidal
1564,autarchic
1565,autarchical
1566,autarkic
1567,autarkical
1568,authentic
1569,authenticated
1570,authorial
1571,authorised
1572,authoritarian
1573,authoritative
1574,authorized
1575,autistic
1576,autobiographic
1577,autobiographical
1578,autocatalytic
1579,autochthonal
1580,autochthonic
1581,autochthonous
1582,autocratic
1583,autodidactic
1584,autoecious
1585,autoerotic
1586,autofluorescent
1587,autogamic
1588,autogamous
1589,autogenetic
1590,autogenic
1591,autogenous
1592,autographed
1593,autographic
1594,autoicous
1595,autoimmune
1596,autoloading
1597,autologous
1598,autolytic
1599,automated
1600,automatic
1601,automatonlike
1602,automotive
1603,autonomic
1604,autonomous
1605,autophytic
1606,autoplastic
1607,autoradiographic
1608,autosemantic
1609,autosomal
1610,autotelic
1611,autotomic
1612,autotrophic
1613,autotypic
1614,autumnal
1615,auxetic
1616,auxiliary
1617,auxinic
1618,available
1619,avaricious
1620,avascular
1621,avellan
1622,avellane
1623,avenged
1624,average
1625,averse
1626,aversive
1627,avertable
1628,avertible
1629,avestan
1630,avian
1631,avid
1632,avifaunal
1633,avifaunistic
1634,avionic
1635,avirulent
1636,avitaminotic
1637,avocado
1638,avocational
1639,avoidable
1640,avowed
1641,avuncular
1642,awaited
1643,awake
1644,awakened
1645,aware
1646,awash
1647,away
1648,aweary
1649,awed
1650,aweigh
1651,aweless
1652,awesome
1653,awestricken
1654,awestruck
1655,awful
1656,awheel
1657,awing
1658,awkward
1659,awless
1660,awned
1661,awninged
1662,awnless
1663,awny
1664,awol
1665,awry
1666,axenic
1667,axial
1668,axile
1669,axillary
1670,axiological
1671,axiomatic
1672,axiomatical
1673,axonal
1674,azerbaijani
1675,azido
1676,azimuthal
1677,azo
1678,azoic
1679,azonal
1680,azonic
1681,azotemic
1682,azotic
1683,azure
1684,azygos
1685,azygous
1686,babelike
1687,baboonish
1688,babyish
1689,babylonian
1690,baccate
1691,bacchanal
1692,bacchanalian
1693,bacchantic
1694,bacchic
1695,bacciferous
1696,baccivorous
1697,bacillar
1698,bacillary
1699,bacilliform
1700,back
1701,backbreaking
1702,backed
1703,backhand
1704,backhanded
1705,backless
1706,backmost
1707,backstage
1708,backstair
1709,backstairs
1710,backswept
1711,backward
1712,bacteremic
1713,bacterial
1714,bactericidal
1715,bacterioid
1716,bacterioidal
1717,bacteriologic
1718,bacteriological
1719,bacteriolytic
1720,bacteriophagic
1721,bacteriophagous
1722,bacteriostatic
1723,bacteroid
1724,bacteroidal
1725,baculiform
1726,bad
1727,baffled
1728,baffling
1729,baggy
1730,bahai
1731,bahamian
1732,bahraini
1733,bailable
1734,baked
1735,baking
1736,balanced
1737,balconied
1738,bald
1739,balding
1740,baleful
1741,balking
1742,balky
1743,balletic
1744,ballistic
1745,bally
1746,balmy
1747,balsamic
1748,balsamy
1749,baltic
1750,balzacian
1751,banal
1752,banausic
1753,bandaged
1754,banded
1755,bandy
1756,baneful
1757,banging
1758,bangladeshi
1759,bankable
1760,bankrupt
1761,banned
1762,banner
1763,bantam
1764,bantering
1765,bantoid
1766,bantu
1767,baptised
1768,baptismal
1769,baptistic
1770,baptized
1771,barbadian
1772,barbarian
1773,barbaric
1774,barbarous
1775,barbate
1776,barbecued
1777,barbed
1778,barbellate
1779,bardic
1780,bare
1781,bareback
1782,barebacked
1783,bared
1784,barefaced
1785,barefoot
1786,barefooted
1787,barehanded
1788,bareheaded
1789,barelegged
1790,baric
1791,baritone
1792,barky
1793,barmy
1794,barographic
1795,barometric
1796,barometrical
1797,baronial
1798,baroque
1799,barred
1800,barreled
1801,barrelled
1802,barren
1803,barricaded
1804,barytic
1805,basal
1806,basaltic
1807,base
1808,baseborn
1809,based
1810,baseless
1811,bashful
1812,basic
1813,basidial
1814,basidiomycetous
1815,basidiosporous
1816,basifixed
1817,basilar
1818,basilary
1819,basilican
1820,basinal
1821,basined
1822,basipetal
1823,basiscopic
1824,basophilic
1825,bass
1826,bastard
1827,bastardised
1828,bastardized
1829,bastardly
1830,bastioned
1831,bated
1832,bathetic
1833,batholithic
1834,batholitic
1835,bathyal
1836,bathymetric
1837,bathymetrical
1838,batrachian
1839,bats
1840,battered
1841,battleful
1842,battlemented
1843,batty
1844,batwing
1845,bauxitic
1846,bavarian
1847,bawdy
1848,bay
1849,bayesian
1850,beaded
1851,beadlike
1852,beady
1853,beaked
1854,beakless
1855,beaklike
1856,beaming
1857,beamish
1858,beamy
1859,bearable
1860,bearded
1861,beardless
1862,beardown
1863,bearing
1864,bearish
1865,beastly
1866,beat
1867,beatable
1868,beaten
1869,beatific
1870,beatified
1871,beauteous
1872,beautiful
1873,becalmed
1874,becoming
1875,bedaubed
1876,bedded
1877,bedewed
1878,bedfast
1879,bedimmed
1880,bedless
1881,bedraggled
1882,bedrid
1883,bedridden
1884,beechen
1885,beefy
1886,beery
1887,beethovenian
1888,beetle
1889,beetling
1890,befitting
1891,befogged
1892,beforehand
1893,befouled
1894,befuddled
1895,beggarly
1896,beginning
1897,begotten
1898,begrimed
1899,beguiled
1900,beguiling
1901,behavioral
1902,behaviorist
1903,behavioristic
1904,behavioural
1905,behaviourist
1906,behaviouristic
1907,beheaded
1908,behind
1909,behindhand
1910,beholden
1911,beige
1912,belarusian
1913,belated
1914,belemnitic
1915,belgian
1916,believable
